ID,edf,ref.df,pval,r2,padj,symbol,chr,start.true,end.true
ENSMUSG00000012117,1.0000000003576277,1.0000000007152596,0.0922257710833928,0.061295050869508816,0.20865559068640904,Dhdds,4,133969027.99999999,134000917.99999999
ENSMUSG00000012123,2.440548425600695,3.0550834741081156,0,0.188303387889875,0,Aim1l,4,134065912,134092503.99999999
ENSMUSG00000012187,7.780342897312119,8.60198150406493,0,0.22349911517562127,0,Mogat1,1,78510990.99999999,78538173
ENSMUSG00000012296,1.831873728257197,2.3385234815377,0.05545219052617417,0.0689340701607174,0.1447837872746062,Tjap1,17,46257850.99999999,46283026
ENSMUSG00000012405,3.760240563237718,4.6853442165150865,0.5190855135168404,0.06171276800691328,0.635355585699927,Rpl15,14,18267823,18271390.999999996
ENSMUSG00000012422,1.0000000004605112,1.0000000008866237,0.3249174787134688,0.05754070653461674,0.47193404331049577,Tmem167,13,90089123,90143907
ENSMUSG00000012428,4.76782368870097,5.8251342658805605,0.05175449512231123,0.07843649217703519,0.13838100300083217,Steap4,5,7960457,7982213
ENSMUSG00000012429,4.04363879712802,5.056419933033989,0.2582527558561881,0.06712280229779188,0.40992500929553666,Mplkip,13,17695413,17699105
ENSMUSG00000012483,1.0000000008744583,1.0000000017832038,0.08601885939391368,0.06152042497396226,0.19820013685233565,Rpa3,6,8255936,8259172.999999999
ENSMUSG00000012519,2.2225375078591143,2.808761385266646,3.593063385393114e-5,0.10324295662213634,7.33278241916962e-4,Mlkl,8,111311797,111338177
ENSMUSG00000012535,1.000000000244014,1.000000000488137,8.527958003595737e-4,0.07778894759901345,0.007166351263525829,Tnpo3,6,29540827,29609886.999999996
ENSMUSG00000012609,1.0000000007834848,1.00000000155118,0.21555677606416712,0.0586783449239936,0.36535046790536796,Ttll5,12,85824659,86061893
ENSMUSG00000012640,4.052675365738777,5.076290714386587,0.002690043713924839,0.0905738283195544,0.017160855342427245,Zfp715,7,43296197,43313294
ENSMUSG00000012848,1.844164932156942,2.3549786433060365,0.25469111579012393,0.062488202270885806,0.4049143335296088,Rps5,7,12922290,12926686
ENSMUSG00000013033,1.0000000009738987,1.0000000018779358,0.015119631693221391,0.06743394815484105,0.05815242958931305,Adgrl1,8,83900105,83941954
ENSMUSG00000013076,3.964495523257252,4.947202652834806,0.32696574469807893,0.06565494538124739,0.4724104706857505,Amotl1,9,14541965.999999998,14615483
ENSMUSG00000013089,1.000000000437197,1.0000000008913252,0.013011212047535081,0.06796262567425737,0.052464564707802745,Etv5,16,22381308.999999996,22439719
ENSMUSG00000013150,1.0000000003718197,1.0000000007941034,0.25246844049322276,0.05822697611663963,0.40266098962236485,Gfod2,8,105713854,105758664
ENSMUSG00000013160,1.000000003403319,1.0000000068056587,0.970763462160377,0.055587836692405634,0.9785921997584446,Atp6v0d1,8,105524464.99999999,105566047
ENSMUSG00000013236,2.9641278521795917,3.76631800192134,0.1710467108102,0.06813852626407602,0.31616767247726435,Ptprs,17,56412431,56476482.99999999
ENSMUSG00000013275,1.0000000006771037,1.000000001354209,0.736735830770799,0.05581340364477383,0.8016711977919466,Slc41a1,1,131827493,131848864.99999999
ENSMUSG00000013465,1.0000000005606433,1.000000001123502,0.2833710217337479,0.057907139741644964,0.4377668784708846,Nelfb,2,25199711.999999996,25211489
ENSMUSG00000013495,6.182987357145944,7.375255520227708,0.15279628472689288,0.0742038050956414,0.2961168308660715,Tmem175,5,108629770,108648782
ENSMUSG00000013539,2.617541936448486,3.354413282191243,0.2935322857306245,0.06370972735383751,0.4440730495168298,Tango2,16,18300825,18348103
ENSMUSG00000013593,1.0000000005694003,1.000000001138803,0.8072227117270258,0.05570539666959318,0.8596620998157889,Ndufs2,1,171234853,171251388
ENSMUSG00000013622,4.822632991849232,5.951688371982562,0.4952344627329738,0.06357658553355461,0.6144348172865679,Atraid,5,31048312,31054623
ENSMUSG00000013629,2.1660471050481798,2.732759136392804,4.2070576997499387e-4,0.0914902679799704,0.004572888804076021,Cad,5,31054779.999999996,31078478.999999996
ENSMUSG00000013646,1.0000000004355334,1.000000000759661,0.9972422762479366,0.05558514707390827,0.9977717682268082,Sh3bp5l,11,58330724,58347728
ENSMUSG00000013662,1.0000000004459304,1.0000000008918601,0.007861712602475424,0.06974945790503617,0.037615849772609684,Atad1,19,32672562.999999996,32712297.999999996
ENSMUSG00000013663,1.0000000008495744,1.0000000016989552,0.4129902899233416,0.056937999950336105,0.5434082762149232,Pten,19,32757497,32826160
ENSMUSG00000013698,6.865258962365544,7.992530244192701,0.029802255844755265,0.08373989228581735,0.09404114796506455,Pea15a,1,172196727.99999997,172206804
ENSMUSG00000013701,1.0000000009989058,1.0000000019978033,0.3878260571433271,0.057090432817870074,0.5247984535092383,Timm23,14,32180161.999999996,32201898
ENSMUSG00000013707,1.8168442513115401,2.293533711780213,4.6045846716213923e-4,0.08888303790628227,0.00482885781305393,Tnfaip8l2,3,95139521,95142360
ENSMUSG00000013736,1.905119477421602,2.4480039960311886,0.04391628182079982,0.07044088312442154,0.12198967172444393,Trnt1,6,106769120,106782474
ENSMUSG00000013787,1.1927241903567487,1.3635092569360128,0.5658117840592223,0.057224827464395944,0.6680186352529188,Ehmt2,17,34898469,34914052
ENSMUSG00000013822,1.0000000011929386,1.0000000023836741,0.5548933560882652,0.05628912731398872,0.6621639094132042,Elof1,9,22112989,22117148
ENSMUSG00000013833,1.4645681095789285,1.816641109776045,0.29815002612912844,0.060534371339614146,0.4488968566531826,Med16,10,79894708,79908923
ENSMUSG00000013846,1.3073766944574463,1.5547756806155382,2.4831870124475408e-5,0.09998701079685257,5.398232635755524e-4,St3gal1,15,67102875,67113992
ENSMUSG00000013858,1.105261235334347,1.2041190655139071,0.827600802658879,0.05607280897021083,0.8757680451416708,Tmem259,10,79974948,79984330
ENSMUSG00000013878,1.000000000707084,1.0000000014143322,0.07846947988988912,0.06181943808163137,0.1859466348101638,Rnf170,8,26119367.999999996,26143870.999999996
ENSMUSG00000013973,1.0000000012770605,1.0000000025541027,0.03546438319792039,0.06447738766109301,0.10586383044155341,Dedd,1,171329144.99999997,171342331
ENSMUSG00000013997,1.000000000309473,1.0000000006190888,0.09572867289956788,0.061174995100798935,0.21410969388768605,Nit1,1,171338008,171345646
ENSMUSG00000014039,1.000000000402126,1.000000000804297,0.0071841273198750555,0.07007101398513615,0.035044523511585636,Prdm15,16,97791467,97851850
ENSMUSG00000014074,1.0000000006329803,1.0000000012661927,0.0011989631603142037,0.07654407616062608,0.00944065480562365,Rnf168,16,32277459,32301434
ENSMUSG00000014075,1.0000000011906829,1.0000000023447573,0.05079255218284362,0.06326077561936616,0.136539118771085,Tctex1d2,16,32419702,32429099
ENSMUSG00000014077,1.0000000009392433,1.000000001783917,0.11708779309049616,0.06053326381230206,0.2465006170326235,Chp1,2,119547697,119587026.99999999
ENSMUSG00000014164,1.0000000009854246,1.0000000019522055,0.011647502306388946,0.06835363549125417,0.04935382333215656,Klhl3,13,58004220.99999999,58113592
ENSMUSG00000014177,1.0000000003989489,1.0000000007979,0.7051347115695039,0.055874332068120536,0.7800162738600707,Tvp23b,11,62879455,62916779.99999999
ENSMUSG00000014195,1.0000000010730574,1.0000000021459938,0.020345102829139372,0.06639521363909973,0.07292151551662858,Dnajc7,11,100582817.99999999,100620167.99999999
ENSMUSG00000014226,1.0000000005684408,1.0000000010701338,0.19358799347270805,0.05899318712436019,0.34324112317856037,Cacybp,1,160202366.99999997,160212875
ENSMUSG00000014232,1.9242885817190793,2.4410003262983935,0.02935373847153755,0.0721018579398065,0.0938494098009674,Cluap1,16,3908801,3941147
ENSMUSG00000014243,1.001526153370889,1.003050866269056,0.009378555073924655,0.06914329639212036,0.042245743576237185,Zswim7,11,62267224,62281375
ENSMUSG00000014245,1.0000000004425795,1.0000000008851595,0.9908543991388951,0.05558538837486193,0.9938359068594734,Pigl,11,62458459.99999999,62514416.99999999
ENSMUSG00000014294,1.000000004332968,1.0000000086494438,0.3404567986031869,0.05741905882558496,0.48337483764997347,Ndufa2,18,36742332,36744557
ENSMUSG00000014301,1.0000000004409864,1.000000000797901,0.7918785615201913,0.05572577138453216,0.8487444389283937,Pam16,16,4616464,4624988
ENSMUSG00000014313,1.0000000287057373,1.0000000574132955,0.7443190190399992,0.05579997447337559,0.8064128050270847,Cox6c,15,35925886,35938246
ENSMUSG00000014329,1.0000000005381111,1.0000000010762207,0.15561393499296805,0.059649629262522375,0.29829095475942086,Bicc1,10,70922832,71159700
ENSMUSG00000014349,1.0000000004967673,1.0000000009934549,0.12286974502440157,0.06038153775898336,0.25544645535218624,Ube2z,11,96047432,96065388
ENSMUSG00000014353,1.0000000009021617,1.0000000017922217,0.45341938986652935,0.056719939091605664,0.5739816674838231,Tmem87b,2,128818118,128854261.00000001
ENSMUSG00000014355,1.0000000004626408,1.0000000008398735,0.012879402470378831,0.06799854058194621,0.05214332983959041,Anapc1,2,128610104,128687390.99999999
ENSMUSG00000014361,1.0000000003174743,1.0000000006386667,0.0035933441967734847,0.07255865608887668,0.021388953552223124,Mertk,2,128698955.99999999,128802893.99999999
ENSMUSG00000014402,1.076653225592458,1.149615160490401,0.25197173856213756,0.05875631545961146,0.4025107644762581,Tsg101,7,46888949,46919968.99999999
ENSMUSG00000014418,1.0000000004835978,1.0000000009671957,0.45268436844747584,0.0567236352851086,0.5739816674838231,Hps5,7,46760466,46796064
ENSMUSG00000014426,1.0000000004278213,1.0000000008556482,0.04768784233287432,0.06347284736003245,0.13065162282979265,Map3k4,17,12227621,12318660
ENSMUSG00000014444,6.600014840259205,7.7576703341252955,7.186802602340281e-4,0.1050508685642102,0.006360002302956001,Piezo1,8,122481698,122551329
ENSMUSG00000014470,1.0000000005887095,1.0000000010495065,0.6327973778552918,0.05604617975328774,0.7190879293810134,Rnf166,8,122466146.99999999,122476064
ENSMUSG00000014496,1.816230926062328,2.3223832328830074,0.0044537892624602615,0.07958147371049995,0.025215239246008093,Ankrd28,14,31700014.999999996,31830415
