phenotypes,gene,chromosome,start,end,minP,CHOL:pValue,CHOL:zStat,CHOL:nParam,CHOL:subjects,chiSquared
["CHOL"],"MRPL38","17",73894725,73901174,9.18864997573359e-15,9.18864997573359e-15,7.661500614212065,,1748210,9.18864997573357e-15
["CHOL"],"FAM219B","15",75192333,75199224,9.395019418968287e-15,9.395019418968287e-15,7.658648158255417,,2079343,9.395019418968265e-15
["CHOL"],"CUL3","2",225334867,225450114,9.619383002029641e-15,9.619383002029641e-15,7.655616092575623,,2106647,9.61938300202965e-15
["CHOL"],"LINC00452","13",114591279,114626485,9.99508319467861e-15,9.99508319467861e-15,7.6506913289130924,,1671329,9.99508319467858e-15
["CHOL"],"FOXRED1","11",126138919,126148026,1.0019952112355804e-14,1.0019952112355804e-14,7.6503717984824835,,1844395,1.0019952112355812e-14
["CHOL"],"SLC2A4","17",7185037,7191576,1.0070336009113913e-14,1.0070336009113913e-14,7.649726821095928,,1822075,1.007033600911395e-14
["CHOL"],"EPO","7",100318091,100321323,1.0235838786245474e-14,1.0235838786245474e-14,7.647630295646047,,1549169,1.0235838786245445e-14
["CHOL"],"REXO4","9",136271183,136283216,1.1310065778408485e-14,1.1310065778408485e-14,7.634782874058733,,1951245,1.1310065778408516e-14
["CHOL"],"SLC17A1","6",25783143,25832280,1.3065539156583016e-14,1.3065539156583016e-14,7.616171333647388,,2058710,1.306553915658304e-14
["CHOL"],"MEPCE","7",100025945,100031749,1.3265257142119823e-14,1.3265257142119823e-14,7.614211947601055,,1847383,1.3265257142119816e-14
["CHOL"],"FAM228B","2",24299396,24392509,1.343665412849601e-14,1.343665412849601e-14,7.612553410512372,,2113709,1.3436654128496037e-14
["CHOL"],"VMO1","17",4688580,4689728,1.4370495196191836e-14,1.4370495196191836e-14,7.603867327522383,,2208372,1.4370495196191845e-14
["CHOL"],"EPOR","19",11487883,11495018,1.4477317929521862e-14,1.4477317929521862e-14,7.602909332047608,,1362959,1.4477317929521875e-14
["CHOL"],"LDLRAP1","1",25870097,25895377,1.5442149986001868e-14,1.5442149986001868e-14,7.59455875319325,,1756201,1.5442149986001846e-14
["CHOL"],"FAM136A","2",70523108,70529199,1.6151353409458842e-14,1.6151353409458842e-14,7.5887416575204085,,2175448,1.615135340945887e-14
["CHOL"],"EIF4A1","17",7476142,7482324,1.668881669318462e-14,1.668881669318462e-14,7.584498188579195,,2026969,1.668881669318465e-14
["CHOL"],"TTC38","22",46663858,46689905,1.7017634533659132e-14,1.7017634533659132e-14,7.58196782649656,,1627037,1.701763453365916e-14
["CHOL"],"PNMT","17",37824234,37826728,1.8391604855691298e-14,1.8391604855691298e-14,7.571890275805196,,1569969,1.8391604855691295e-14
["CHOL"],"MYO15A","17",18012070,18083116,1.8400806742699036e-14,1.8400806742699036e-14,7.571825311289869,,1937190,1.8400806742699008e-14
["CHOL"],"TSC22D4","7",100060982,100076855,1.866855121179198e-14,1.866855121179198e-14,7.569948915562337,,1782651,1.8668551211791953e-14
["CHOL"],"KHK","2",27309640,27323630,1.8826747731071536e-14,1.8826747731071536e-14,7.568852647798025,,1780140,1.8826747731071513e-14
["CHOL"],"HBS1L","6",135281516,135424194,1.897288605973111e-14,1.897288605973111e-14,7.5678479602825135,,2016474,1.8972886059731135e-14
["CHOL"],"FCGR2A","1",161475220,161493803,1.9442029017203136e-14,1.9442029017203136e-14,7.564673314474211,,1881776,1.9442029017203123e-14
["CHOL"],"NOSIP","19",50058725,50093519,1.9611405220335576e-14,1.9611405220335576e-14,7.563545639975595,,1755536,1.9611405220335573e-14
